0.239322481393,0.145106536407,0.0807398349732,0.122064473705,0.346148422532,0.0582063633321,0.00704508643266,0.407339269687,0.0538305606434,0.00718676628369,0.0331801084164,0.0838624454772,0.0180114025813,0.184278348173,0.132205496508,0.131438373395,0.0611591992431,0.0259592996569
0.254682927202,0.129552552723,0.0637842022882,0.0891121547341,0.316143851162,0.0739475917423,0.0099456360363,0.453404130533,0.0377661174939,0.00868335889589,0.0303335389751,0.0622079203402,0.0209722148129,0.185094061288,0.121939118097,0.157322858811,0.0635995662704,0.0271666080303
0.246805195547,0.147209670615,0.0721541704297,0.106904432502,0.344746829304,0.0611383806492,0.00748121060575,0.419470811475,0.0491312878346,0.00714444159896,0.0328570801787,0.072483166814,0.0193352269503,0.181342074757,0.131913045935,0.138324514885,0.0621330547005,0.02770428158
0.248672864679,0.134448152991,0.0715352091796,0.102038286659,0.324539694003,0.0686418005891,0.00881150256556,0.437305639943,0.0456654495509,0.00758662040871,0.0328955204695,0.0684597683585,0.0190035373075,0.183071010392,0.128481774061,0.148419920501,0.0620205922726,0.0264424605881
0.23765746047,0.119707729004,0.0604089770677,0.0834626520504,0.303983090529,0.0772662099945,0.0117714030318,0.476527034703,0.0336381179129,0.00910333780093,0.0310344517937,0.0558497777861,0.0229187970708,0.183942427848,0.117289210126,0.156252531226,0.0615197610192,0.0236081260924
0.252424643317,0.136688994081,0.0748469137369,0.108313951309,0.327525473823,0.0637439021785,0.00745985986527,0.429373926072,0.0438777254654,0.00671069704027,0.0299038425613,0.0789777601607,0.0192108506935,0.196369342363,0.126654546454,0.145885930271,0.065484586911,0.0288607384623
0.258421996227,0.136896535082,0.071621468451,0.100891512036,0.320295813636,0.06595199296,0.00744383094805,0.438999889134,0.0422833156564,0.00680793952137,0.0299737313742,0.0715898063698,0.0189866147734,0.189497835053,0.126665444111,0.152103252954,0.0649199076696,0.0279830066456
0.249269700083,0.1231276972,0.0627072108016,0.0847863678622,0.297870726316,0.0741383338,0.00948043748053,0.478672452544,0.0338400975355,0.00712309858993,0.0293363782899,0.0588282926573,0.0209879520748,0.190709868803,0.119279288012,0.159965232693,0.0645002017959,0.0265092180853
0.255235294949,0.128401698984,0.066105535414,0.0895351236797,0.310298254976,0.074545294277,0.00905430863251,0.460850321024,0.0381226258308,0.00730987413758,0.0296020072805,0.0604341243818,0.0196434248003,0.18516386368,0.123682713302,0.16088829879,0.0655304891475,0.0287416592366
0.228791778215,0.156046332027,0.0837555901842,0.131456687086,0.377679660891,0.0519964579746,0.00677548701524,0.375049932237,0.0646101477164,0.00724789552287,0.0376216215107,0.0866433556085,0.0172877012983,0.176545401814,0.142286898126,0.116016466134,0.0581351178373,0.0263545710804
